50_50;ball_receipt_outcome;ball_recovery_recovery_failure;carry_end_location;clearance_aerial_won;counterpress;dribble_nutmeg;dribble_outcome;dribble_overrun;duel_outcome;duel_type;duration;foul_committed_advantage;foul_committed_card;foul_won_advantage;foul_won_defensive;goalkeeper_body_part;goalkeeper_end_location;goalkeeper_outcome;goalkeeper_position;goalkeeper_technique;goalkeeper_type;id;index;interception_outcome;location;match_id;minute;pass_aerial_won;pass_angle;pass_assisted_shot_id;pass_backheel;pass_body_part;pass_cross;pass_cut_back;pass_deflected;pass_end_location;pass_goal_assist;pass_height;pass_length;pass_outcome;pass_recipient;pass_recipient_id;pass_shot_assist;pass_switch;pass_type;period;play_pattern;player;player_id;position;possession;possession_team;possession_team_id;related_events;second;shot_aerial_won;shot_body_part;shot_end_location;shot_first_time;shot_freeze_frame;shot_key_pass_id;shot_one_on_one;shot_outcome;shot_statsbomb_xg;shot_technique;shot_type;substitution_outcome;substitution_outcome_id;substitution_replacement;substitution_replacement_id;tactics;team;team_id;timestamp;type;under_pressure;competition;season;block_offensive;foul_committed_offensive;foul_committed_type;injury_stoppage_in_chain;pass_miscommunication;pass_technique;pass_through_ball;block_deflection;ball_recovery_offensive;foul_committed_penalty;foul_won_penalty;shot_open_goal;shot_redirect;bad_behaviour_card;block_save_block;shot_deflected;miscontrol_aerial_won;clearance_body_part;clearance_head;clearance_left_foot;clearance_right_foot;goalkeeper_punched_out;off_camera;out;pass_inswinging;pass_outswinging;pass_straight;goalkeeper_shot_saved_to_post;pass_no_touch;shot_saved_to_post;goalkeeper_success_in_play;clearance_other;player_off_permanent;goalkeeper_shot_saved_off_target;shot_saved_off_target;shot_follows_dribble;dribble_no_touch;goalkeeper_lost_out;half_start_late_video_start;goalkeeper_lost_in_play;goalkeeper_penalty_saved_to_post;goalkeeper_saved_to_post;goalkeeper_success_out
;;;;;;;;;;;0.0;;;;;;;;;;;7f551aa9-61d7-4c88-b550-a3637a22ff6f;850;;[20.0, 37.0];18244;17;;;;;;;;;;;;;;;;;;;1;From Free Kick;Sergio Ramos García;5201.0;Left Center Back;50;Juventus;224;['caa88774-400a-4249-805f-dfea10e94b4f'];40;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:17:40.027+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;bf8ced67-2f59-49ed-8375-28699af431c2;1019;;[7.0, 25.0];18244;22;;;;;;;;;;;;;;;;;;;1;From Kick Off;Francisco Román Alarcón Suárez;4926.0;Center Attacking Midfield;56;Juventus;224;['8f67d7a9-55ab-4e9e-80c2-12fb91090b97'];3;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:22:03.373+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;42c16e2a-9ef4-4aff-9185-b4a7eb53c1bd;1127;;[7.0, 30.0];18244;24;;;;;;;;;;;;;;;;;;;1;Regular Play;Marcelo Vieira da Silva Júnior;5552.0;Left Back;60;Juventus;224;['1089d632-9e39-475f-9769-053545d97a7e'];10;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:24:10.825+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;true;;;;;;;0.0;;;;;;;;;;;7061c494-737e-46c8-aaaa-e4b0ef1fb496;1376;;[9.0, 41.0];18244;30;;;;;;;;;;;;;;;;;;;1;Regular Play;Giorgio Chiellini;6954.0;Left Center Back;72;Real Madrid;220;['922d2f59-4019-444d-820a-5e5f1f194113', 'd9078583-91a6-487b-bbfe-bd7fdad497c6'];26;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:30:26.765+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;true;;;;;;;0.0;;;;;;;;;;;880b9f87-f60d-4106-b26c-81a794f959bc;1511;;[10.0, 40.0];18244;35;;;;;;;;;;;;;;;;;;;1;From Free Kick;Sergio Ramos García;5201.0;Left Center Back;82;Juventus;224;['1588481f-06e8-4b95-adca-412ecf68e0e9', 'c9acac38-0e57-43c1-b081-bac62a55faa3'];45;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:35:45.460+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;16d94843-24d4-4d1a-9a79-2b1a5adbb74b;1583;;[20.0, 39.0];18244;39;;;;;;;;;;;;;;;;;;;1;From Free Kick;Sergio Ramos García;5201.0;Left Center Back;90;Juventus;224;['0a4efb39-0b8e-4d34-84dc-0eb5455a3de6'];44;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:39:44.252+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;c59f8946-1a65-4977-8d8f-9a334fc633a8;1587;;[7.0, 42.0];18244;39;;;;;;;;;;;;;;;;;;;1;From Throw In;Raphaël Varane;5485.0;Right Center Back;91;Juventus;224;['af6a9966-3ebf-4b38-b594-77d61d9226fa'];58;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:39:58.028+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;e5aac22f-9e28-4fa4-b8fd-e3f64cfe2ac2;1643;;[26.0, 22.0];18244;41;;;;;;;;;;;;;;;;;;;1;From Free Kick;Daniel Carvajal Ramos;5721.0;Right Back;96;Juventus;224;['ca11e59e-b240-4b7d-845e-b6677fe61d7a'];45;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:41:45.886+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;6a286b21-5efd-47af-b077-0d5422f616cf;1880;;[9.0, 37.0];18244;46;;;;;;;;;;;;;;;;;;;1;From Throw In;Miralem Pjanić;6947.0;Right Defensive Midfield;106;Real Madrid;220;['b8468d6b-f3fa-4a80-8263-177562d10d1c'];42;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:42.765+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;272a040f-e92a-472e-b275-6528455c4a4d;1881;;[11.0, 28.0];18244;46;;;;;;;;;;;;;;;;;;;1;From Throw In;Alex Sandro Lobo Silva;6945.0;Left Back;106;Real Madrid;220;;45;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:46:45.386+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;27810ad5-2256-41dd-96bc-d5667e6e38da;2011;;[5.0, 39.0];18244;47;;;;;;;;;;;;;;;;;;;2;From Corner;Leonardo Bonucci;7173.0;Right Center Back;112;Real Madrid;220;['1b21c0c3-f3b8-41dd-b9bf-779632f5f968'];45;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:02:45.891+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;86ffc2ae-c8b3-4458-9dc2-e616174a12b5;2735;;[8.0, 37.0];18244;71;;;;;;;;;;;;;;;;;;;2;From Free Kick;Giorgio Chiellini;6954.0;Left Center Back;153;Real Madrid;220;['a0c7ffa1-6bc8-458f-b1e1-561801bb7c23'];54;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:26:54.231+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;a8d56326-9d3e-4196-9ab0-6037e04d0696;2923;;[13.0, 39.0];18244;77;;;;;;;;;;;;;;;;;;;2;From Free Kick;Mario Mandžukić;5472.0;Left Wing;161;Real Madrid;220;['38e2fb2d-49a2-4386-952b-9676aeb7d951'];21;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:32:21.422+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;f192329a-0691-4cb3-a502-bc14364d309c;3005;;[5.0, 38.0];18244;79;;;;;;;;;;;;;;;;;;;2;From Throw In;Leonardo Bonucci;7173.0;Right Center Back;164;Real Madrid;220;['c4bcf609-b131-4607-98e6-4b5ba7d8c235'];53;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:34:53.623+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.0;;;;;;;;;;;1b28f7a3-7ccc-4946-83a9-200548db5a8a;3127;;[8.0, 43.0];18244;85;;;;;;;;;;;;;;;;;;;2;Regular Play;Raphaël Varane;5485.0;Right Center Back;171;Juventus;224;['6b78a84e-32c1-4446-9fa9-ec9a132b3754'];1;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:40:01.872+01:00;Clearance;true;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.617425;;;;;;;;;;;ca4c2391-7b43-44e2-9b37-a64e5243cc36;14;;[42.0, 72.0];18244;0;;;;;;;;;;;;;;;;;;;1;From Throw In;Luka Modrić;5463.0;Left Center Midfield;3;Juventus;224;['76e27dd2-34f0-4e52-ae66-876cf0249de5', 'c36411da-36b5-4263-abb4-9d317c2b5adf'];18;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:00:18.221+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.674494;;;;;;;;;;;01dc05be-a19a-47d4-96c2-de431d3075eb;26;;[35.0, 68.0];18244;0;;;;;;;;;;;;;;;;;;;1;From Throw In;Daniel Carvajal Ramos;5721.0;Right Back;3;Juventus;224;['55fd8a3b-b34f-44b8-90da-5489fb7ea374'];26;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:00:26.186+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.706236;;;;;;;;;;;d12cf8a3-1ab3-41d1-858c-d003432a3315;27;;[27.0, 60.0];18244;0;;;;;;;;;;;;;;;;;;;1;From Throw In;Carlos Henrique Casimiro;5539.0;Center Defensive Midfield;3;Juventus;224;['cac62f13-209c-46fe-9f6e-dbe17b281391'];28;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:00:28.568+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.046257;;;;;;;;;;;c00f0b2b-a583-4109-9ba8-84284edc5c94;34;;[32.0, 29.0];18244;0;;;;;;;;;;;;;;;;;;;1;From Throw In;Marcelo Vieira da Silva Júnior;5552.0;Left Back;3;Juventus;224;['ba38876c-63a1-476c-806e-9b05dea6e8c4'];32;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:00:32.434+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.580952;;;;;;;;;;;f6dd9c63-3e1b-4139-ba4a-a9ef95585746;43;;[35.0, 69.0];18244;0;;;;;;;;;;;;;;;;;;;1;From Throw In;Luka Modrić;5463.0;Left Center Midfield;3;Juventus;224;['830ececa-4f15-4e0a-9363-30c363d7a27f'];40;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:00:40.858+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.403601;;;;;;;;;;;40e7647c-c4a7-43ab-96b0-9ef16ff02873;57;;[100.0, 19.0];18244;0;;;;;;;;;;;;;;;;;;;1;Regular Play;Sami Khedira;5566.0;Left Defensive Midfield;4;Real Madrid;220;['51f5d2cb-220e-4f6c-8972-99f708c2d741', 'adee0ffa-9694-4e55-be53-993e85fdd28e'];54;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:00:54.952+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.696988;;;;;;;;;;;c43e002e-eabf-40dc-ab23-99ee70c70ef8;76;;[83.0, 62.0];18244;1;;;;;;;;;;;;;;;;;;;1;From Free Kick;Cristiano Ronaldo dos Santos Aveiro;5207.0;Left Center Forward;6;Juventus;224;['1b9b33ab-74c8-465e-93c1-72b9dd1dcc39', '556a5c2e-734c-4170-ac8e-7e10fc0ce89e'];41;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:01:41.028+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.510984;;;;;;;;;;;a2dc9257-a974-4cd3-8fdb-a27a41b1604f;80;;[74.0, 75.0];18244;1;;;;;;;;;;;;;;;;;;;1;From Free Kick;Luka Modrić;5463.0;Left Center Midfield;6;Juventus;224;['6c44ec79-c304-4727-b80d-b280c8adf74b', 'f2c00a07-4e14-46a2-929f-0523e1172c73'];42;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:01:42.691+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.244836;;;;;;;;;;;8cad8582-9f76-4dd1-a28d-ed548145d494;100;;[60.0, 4.0];18244;1;;;;;;;;;;;;;;;;;;;1;Regular Play;Mario Mandžukić;5472.0;Left Wing;7;Real Madrid;220;['1a4afe91-d87d-4df2-b40b-81d82f72dae0', '513279d4-fb8d-462e-a71d-cba9ee70496c'];50;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:01:50.365+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.381911;;;;;;;;;;;12d01c1d-a369-49d9-9915-3f171bceb5f7;119;;[31.0, 79.0];18244;2;;;;;;;;;;;;;;;;;;;1;Regular Play;Miralem Pjanić;6947.0;Right Defensive Midfield;7;Real Madrid;220;['395650d0-c017-4d19-ac46-f3428f110ff1'];8;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:02:08.842+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.318038;;;;;;;;;;;c9c36813-6b25-48b6-9856-ec7482cb6565;130;;[54.0, 14.0];18244;2;;;;;;;;;;;;;;;;;;;1;From Throw In;Raphaël Varane;5485.0;Right Center Back;9;Juventus;224;['25aac58e-11ce-4965-8645-6b94d8f02482'];33;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:02:33.309+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.302148;;;;;;;;;;;61b309f9-f264-4540-a78e-06526a551595;140;;[49.0, 11.0];18244;2;;;;;;;;;;;;;;;;;;;1;From Throw In;Carlos Henrique Casimiro;5539.0;Center Defensive Midfield;9;Juventus;224;['d8073ab0-6397-4db8-ac84-4cfbde9e332d'];37;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:02:37.844+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.637287;;;;;;;;;;;bda14de5-1499-40d2-b905-ef5ba1eb88e3;149;;[29.0, 55.0];18244;2;;;;;;;;;;;;;;;;;;;1;From Throw In;Luka Modrić;5463.0;Left Center Midfield;9;Juventus;224;['5887692e-39f8-486a-9fa6-295f86362736', 'dfa968d4-bc79-40ba-9983-9c73b957e601'];44;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:02:44.570+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.372933;;;;;;;;;;;d254a9a8-9ed5-4c13-b476-6988c06bc9fa;163;;[85.0, 65.0];18244;2;;;;;;;;;;;;;;;;;;;1;Regular Play;Miralem Pjanić;6947.0;Right Defensive Midfield;12;Real Madrid;220;['439f3b86-8f20-4f48-ad48-53f221910465', '9fe82ceb-4908-4eb9-91b5-b9b68a770689'];58;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:02:58.177+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.421517;;;;;;;;;;;4d8665b9-6386-4ccb-bc5b-35bce799c460;168;;[28.0, 13.0];18244;3;;;;;;;;;;;;;;;;;;;1;Regular Play;Carlos Henrique Casimiro;5539.0;Center Defensive Midfield;13;Real Madrid;220;['572de9d6-0b29-4569-acef-6d72116d1391', '772a1350-1243-4b01-8519-4d923a57e9ff'];2;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:03:02.011+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.409223;;;;;;;;;;;21ce41d4-24ad-4eaf-9c0a-7f7247af1755;226;;[74.0, 60.0];18244;4;;;;;;;;;;;;;;;;;;;1;Regular Play;Sami Khedira;5566.0;Left Defensive Midfield;26;Real Madrid;220;['8d298678-bfe5-43a2-bb47-1b09324af292', '94862e0a-8931-4034-af1d-f5a4902c3b05'];41;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:04:41.515+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.423345;;;;;;;;;;;b4210285-43c9-442f-9b31-6e70f1283fcf;248;;[56.0, 27.0];18244;5;;;;;;;;;;;;;;;;;;;1;Regular Play;Mario Mandžukić;5472.0;Left Wing;26;Real Madrid;220;['3d38c499-6014-4b21-a856-9f511ce87988'];2;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:05:02.653+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.618989;;;;;;;;;;;aeebeb4c-d11f-49d9-9f70-78b094e3c4e9;283;;[62.0, 4.0];18244;5;;;;;;;;;;;;;;;;;;;1;From Throw In;Carlos Henrique Casimiro;5539.0;Center Defensive Midfield;28;Juventus;224;['6bda2338-ecb5-45e1-8f16-016fe98bdf8f'];28;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:05:28.232+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.475222;;;;;;;;;;;d80e912a-fd29-4435-95df-01257912fe10;290;;[68.0, 10.0];18244;5;;;;;;;;;;;;;;;;;;;1;From Throw In;Francisco Román Alarcón Suárez;4926.0;Center Attacking Midfield;28;Juventus;224;['4b070699-9161-4646-8e34-45e327f53081'];31;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:05:31.855+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.857921;;;;;;;;;;;561f630f-31b0-47ed-ae50-582380830792;305;;[35.0, 53.0];18244;5;;;;;;;;;;;;;;;;;;;1;From Throw In;Luka Modrić;5463.0;Left Center Midfield;28;Juventus;224;['863daca8-caa0-4140-88fb-32cfb13e3279'];47;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:05:47.859+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.544795;;;;;;;;;;;557463b8-9410-4b50-b383-b2ffa2aeca23;338;;[81.0, 40.0];18244;7;;;;;;;;;;;;;;;;;;;1;From Free Kick;Gonzalo Gerardo Higuaín;5497.0;Center Forward;30;Juventus;224;['5378ecbb-abbd-4211-ae54-e4e083546662', '9d4f84e7-164c-4a0e-9fdd-18d865e01027'];29;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:07:29.219+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.398794;;;;;;;;;;;2ee36d3c-a2fb-4667-84ec-b406660b5936;356;;[58.0, 75.0];18244;7;;;;;;;;;;;;;;;;;;;1;Regular Play;Gonzalo Gerardo Higuaín;5497.0;Center Forward;31;Real Madrid;220;['bf32d9f3-be32-4ab7-84b6-b03fe69c598b'];39;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:07:39.028+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.4178;;;;;;;;;;;b6d3858b-17f9-4bb8-8c10-c135e3586a7d;371;;[58.0, 77.0];18244;7;;;;;;;;;;;;;;;;;;;1;Regular Play;Daniel Alves da Silva;4324.0;Right Wing;33;Real Madrid;220;['e16c5798-c265-4b68-90c1-310b4e3c435b'];52;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:07:52.810+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.215105;;;;;;;;;;;b67ae637-1f9e-4739-be1e-e91196ec02c1;385;;[35.0, 10.0];18244;8;;;;;;;;;;;;;;;;;;;1;From Free Kick;Giorgio Chiellini;6954.0;Left Center Back;34;Real Madrid;220;['6746ec3a-4783-43d9-af99-1abead6858c3'];12;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:08:12.997+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.471917;;;;;;;;;;;72feb98c-65d7-49a0-99e7-7d14849ecf99;431;;[108.0, 65.0];18244;8;;;;;;;;;;;;;;;;;;;1;Regular Play;Luka Modrić;5463.0;Left Center Midfield;37;Juventus;224;['c9004875-953c-4434-b4ae-01c033f540e1'];59;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:08:59.032+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.308013;;;;;;;;;;;cd5bedd7-3c5d-457a-926c-6241aedeaff3;433;;[94.0, 56.0];18244;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Cristiano Ronaldo dos Santos Aveiro;5207.0;Left Center Forward;37;Juventus;224;;0;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:09:00.193+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.236617;;;;;;;;;;;d4e42b50-ecf5-4e01-b0bd-14587836934c;449;;[76.0, 29.0];18244;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Sergio Ramos García;5201.0;Left Center Back;37;Juventus;224;['52bd677b-d2ee-403d-b0b7-5b7f82b83f33', 'ca067c78-7c18-43de-b227-851c72be4bf8', 'efdb2916-5a3b-4d36-92ab-babaade3259e'];8;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:09:08.049+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.567303;;;;;;;;;;;26c28b5f-889b-4ba3-958b-80f130589639;455;;[91.0, 21.0];18244;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Toni Kroos;5574.0;Right Center Midfield;37;Juventus;224;['1207daee-a72a-4349-95d1-0e33d61417e8'];10;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:09:10.395+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.29783;;;;;;;;;;;36d8d3ad-cdd7-41c8-8ee9-ffa3b2692ad1;460;;[76.0, 8.0];18244;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Marcelo Vieira da Silva Júnior;5552.0;Left Back;37;Juventus;224;;12;;;;;;;;;;;;;;;;;Real Madrid;220;2025-02-02T00:09:12.125+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.665258;;;;;;;;;;;e876439d-f053-4c22-86f8-0f12cf163a78;475;;[52.0, 67.0];18244;9;;;;;;;;;;;;;;;;;;;1;From Throw In;Miralem Pjanić;6947.0;Right Defensive Midfield;38;Real Madrid;220;['119249ca-deeb-4827-b731-36590e9501ea', '6e4cc425-2110-41c8-89ee-fd0a4e3615b6', 'db627232-efc3-4477-9696-58e47e10db34'];37;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:09:37.560+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.280117;;;;;;;;;;;4d457fbd-1564-4071-9409-423b5f877e04;481;;[63.0, 75.0];18244;9;;;;;;;;;;;;;;;;;;;1;From Throw In;Daniel Alves da Silva;4324.0;Right Wing;38;Real Madrid;220;['2b4d85d8-4eef-4d99-992f-604edcacad14'];39;;;;;;;;;;;;;;;;;Juventus;224;2025-02-02T00:09:39.430+01:00;Pressure;;Europe - Champions League;2016/2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
